Method,Minute,MeanLatency_ms,StdLatency_ms,Runs
queue-CDT300,40,192.95380952380953,6.98245875751897,5
queue-CDT300,41,224.0828571428571,40.49955328551823,5
queue-CDT300,42,393.3239285714286,157.30734367993685,5
queue-CDT300,43,314.47809523809525,142.44418841201727,5
queue-CDT300,44,308.3933333333333,133.62263333316287,5
queue-CDT300,45,262.25119047619046,31.098016721182265,5
queue-CDT300,46,238.06857142857143,20.288496948230737,5
queue-CDT300,47,214.0203571428571,11.850233814321205,5
queue-CDT300,48,189.7847619047619,17.59762578038799,5
queue-CDT300,49,229.5075,65.41592967976032,5
queue-CDT300,50,285.9164285714286,57.72699877661321,5
queue-CDT300,51,457.6184126984127,165.36545096128796,5
queue-CDT300,52,415.42928571428575,143.51049525191172,5
queue-CDT300,53,244.3135714285714,22.83021717650822,5
queue-CDT300,54,239.08214285714286,22.921445883841972,5
queue-CDT300,55,232.74535714285713,27.80099915846881,5
queue-CDT300,56,186.54238095238094,25.566780658554382,5
queue-CDT300,57,216.3057142857143,50.57975677994475,5
queue-CDT300,58,367.54285714285714,184.60117849580703,5
queue-CDT300,59,334.5792857142857,143.90195803998756,5
queue-CDT300,60,374.92214285714283,151.0239390150192,5
queue-CDT300,61,356.3267857142857,77.7943884954278,5
queue-CDT300,62,225.80964285714285,34.80102047566937,5
queue-CDT300,63,207.97214285714284,6.2551872096733625,5
queue-CDT300,64,189.57,13.37724532936587,5
queue-CDT300,65,273.8290476190476,99.2540055624024,5
queue-CDT300,66,282.7642857142857,81.87326723513056,5
queue-CDT300,67,326.46964285714284,128.48998553945194,5
queue-CDT300,68,266.03000000000003,77.3324955210965,5
queue-CDT300,69,341.31650793650795,103.56421387995684,5
queue-CDT300,70,307.14714285714285,104.9988756067645,5
queue-CDT300,71,243.4957142857143,15.530190653931093,5
queue-CDT300,72,235.08297619047616,28.163224917273403,5
queue-CDT300,73,229.2,0.0,1
hpa80-CDT120,0,0.0,0.0,5
hpa80-CDT120,1,282.2661111111111,21.328882696372474,5
hpa80-CDT120,2,180.42666666666668,14.851274210619517,5
hpa80-CDT120,3,382.52472222222224,108.26232920799423,5
hpa80-CDT120,4,455.57861111111106,122.68523339289759,5
hpa80-CDT120,5,346.1688888888889,59.458645139855676,5
hpa80-CDT120,6,282.4533333333333,59.29950835679857,5
hpa80-CDT120,7,269.47805555555556,97.02492710109999,5
hpa80-CDT120,8,287.4385555555556,45.47359750448606,5
hpa80-CDT120,9,309.0297222222222,187.6815465009566,5
hpa80-CDT120,10,256.9386111111111,68.59162433009398,5
hpa80-CDT120,11,320.06916666666666,124.99689382869073,5
hpa80-CDT120,12,295.8608333333333,98.92075907709608,5
hpa80-CDT120,13,348.69444444444446,103.20435556936373,5
hpa80-CDT120,14,257.7127777777778,88.58941576536188,5
hpa80-CDT120,15,336.1616666666667,115.16295339594473,5
hpa80-CDT120,16,290.14250000000004,91.00916309771733,5
hpa80-CDT120,17,396.1222222222222,138.07428829983579,5
hpa80-CDT120,18,475.625,94.71768083362265,5
hpa80-CDT120,19,670.045,179.44494489954295,5
hpa80-CDT120,20,495.8269444444444,151.312064119392,5
hpa80-CDT120,21,556.1775,134.71332478637743,5
hpa80-CDT120,22,302.24527777777774,103.12806678286911,5
hpa80-CDT120,23,396.04583333333335,96.69627212674682,5
hpa80-CDT120,24,258.0425,71.46311804788917,5
hpa80-CDT120,25,339.14194444444445,157.01070150826436,5
hpa80-CDT120,26,440.23603174603176,187.48794055142332,5
hpa80-CDT120,27,467.84111111111116,90.58655278849834,5
hpa80-CDT120,28,467.01000000000005,126.5329099360123,5
hpa80-CDT120,29,445.41571428571433,185.32431655377135,5
hpa80-CDT120,30,460.85861111111114,222.60375712366357,5
hpa80-CDT120,31,446.09844444444445,256.5696792324662,5
hpa80-CDT120,32,326.7113888888889,143.28612621083093,5
hpa80-CDT120,33,312.0341666666667,134.63033330220097,5
hpa80-CDT120,34,441.1061111111111,149.4478693864819,5
hpa80-CDT120,35,399.63571428571424,130.60707696710125,5
hpa80-CDT120,36,450.485,152.71527387592897,5
hpa80-CDT120,37,512.4311111111111,181.05425388998447,5
hpa80-CDT120,38,401.57055555555553,165.26315870628488,5
hpa80-CDT120,39,334.0836111111111,203.93087896738945,5
hpa80-CDT120,40,262.4847222222222,95.53347514693313,5
hpa80-CDT120,41,345.73833333333334,177.6758074354511,5
hpa80-CDT120,42,392.2027777777778,194.5498531922394,5
hpa80-CDT120,43,477.5419444444445,143.849418359696,5
hpa80-CDT120,44,543.3737698412699,111.21691947524712,5
hpa80-CDT120,45,362.74555555555554,69.98857622419841,5
hpa80-CDT120,46,528.5513888888888,179.51374028040266,5
hpa80-CDT120,47,539.6288888888888,214.18193123517952,5
hpa80-CDT120,48,444.80444444444447,174.54823002522332,5
hpa80-CDT120,49,259.9226111111111,84.86274128494237,5
hpa80-CDT120,50,244.70027777777779,62.543387373928255,5
hpa80-CDT120,51,332.6386111111111,113.69930787097829,5
hpa80-CDT120,52,378.7711111111111,145.5353314194118,5
hpa80-CDT120,53,379.6854365079365,66.6897764183572,5
hpa80-CDT120,54,424.75083333333333,140.40830676152635,5
hpa80-CDT120,55,396.6163888888889,92.76127106152985,5
hpa80-CDT120,56,301.1638888888889,100.25517327558971,5
hpa80-CDT120,57,207.4267777777778,52.77335714293533,5
hpa80-CDT120,58,242.525,90.9480000832113,5
hpa80-CDT120,59,274.6875,69.65972975442756,5
hpa80-CDT120,60,333.69944444444445,83.02390837048752,5
hpa80-CDT120,61,449.38,201.29443021746548,5
hpa80-CDT120,62,405.80555555555554,165.45806608305458,5
hpa80-CDT120,63,377.74805555555554,261.56279438527906,5
hpa80-CDT120,64,349.03000000000003,184.3434482356436,5
hpa80-CDT120,65,265.7714285714286,96.1401756153323,5
hpa80-CDT120,66,271.06722222222226,65.3084827431313,5
hpa80-CDT120,67,269.2425,58.67290260418348,5
hpa80-CDT120,68,332.9161111111111,143.5925087941224,5
hpa80-CDT120,69,423.2794444444444,128.51135352398984,5
hpa80-CDT120,70,428.5230555555556,90.24804810481164,5
hpa80-CDT120,71,610.6630555555555,126.16144337003237,5
hpa80-CDT120,72,510.1931666666666,157.62685090130336,5
hpa80-CDT120,73,481.4,0.0,1
hpa80-CDT300,0,0.0,0.0,5
hpa80-CDT300,1,308.9906666666667,29.920439363892942,5
hpa80-CDT300,2,167.80388888888888,12.761361979346132,5
hpa80-CDT300,3,385.94130952380954,47.44035798424195,5
hpa80-CDT300,4,377.83722222222224,63.35632512734601,5
hpa80-CDT300,5,366.1955555555556,115.49811195079134,5
hpa80-CDT300,6,352.42,138.15747907899507,5
hpa80-CDT300,7,238.18083333333334,24.774613306894878,5
hpa80-CDT300,8,348.4133333333333,180.68428242840233,5
hpa80-CDT300,9,383.0672222222222,126.22002477547285,5
hpa80-CDT300,10,304.03,84.95059417459822,5
hpa80-CDT300,11,281.18861111111113,107.00607261274048,5
hpa80-CDT300,12,239.99,25.261146054761642,5
hpa80-CDT300,13,393.0088888888889,174.04980153937282,5
hpa80-CDT300,14,389.1386111111111,103.62937376471635,5
hpa80-CDT300,15,347.47876984126987,176.5467225714832,5
hpa80-CDT300,16,376.2990555555556,94.76510333458953,5
hpa80-CDT300,17,388.22194444444443,111.94022204953856,5
hpa80-CDT300,18,565.786388888889,110.29356489642416,5
hpa80-CDT300,19,452.49924603174605,142.5330929880288,5
hpa80-CDT300,20,531.9097222222223,215.44533844579857,5
hpa80-CDT300,21,424.3916666666667,204.43649440120902,5
hpa80-CDT300,22,476.8219444444445,143.06031246945474,5
hpa80-CDT300,23,365.11527777777775,136.46075165371963,5
hpa80-CDT300,24,257.47444444444443,78.93085401824422,5
hpa80-CDT300,25,363.1697222222222,91.76798015701756,5
hpa80-CDT300,26,390.58492063492065,190.68506543717564,5
hpa80-CDT300,27,421.9175,149.07304092709052,5
hpa80-CDT300,28,588.6177777777777,170.75854961322082,5
hpa80-CDT300,29,525.0894444444444,106.16562772763355,5
hpa80-CDT300,30,394.55011904761903,75.7975528982861,5
hpa80-CDT300,31,317.30916666666667,58.931763902687464,5
hpa80-CDT300,32,329.84000000000003,127.23601177087414,5
hpa80-CDT300,33,281.46222222222224,70.3198586300265,5
hpa80-CDT300,34,449.67158730158735,215.44011170255806,5
hpa80-CDT300,35,499.21999999999997,124.40639321142223,5
hpa80-CDT300,36,459.66499999999996,145.66081464098366,5
hpa80-CDT300,37,391.4727777777778,130.9434872029017,5
hpa80-CDT300,38,442.9169444444445,97.52360150003196,5
hpa80-CDT300,39,375.3730555555556,295.670830882848,5
hpa80-CDT300,40,281.54499999999996,152.8267945156005,5
hpa80-CDT300,41,249.4338888888889,89.34882096087651,5
hpa80-CDT300,42,275.80855555555553,139.9315577192401,5
hpa80-CDT300,43,376.7402777777778,197.41781007341282,5
hpa80-CDT300,44,493.66499999999996,172.23417851474684,5
hpa80-CDT300,45,430.3519444444444,179.63033709542339,5
hpa80-CDT300,46,430.58500000000004,159.90264874303548,5
hpa80-CDT300,47,413.625,182.34630685868026,5
hpa80-CDT300,48,319.9242777777778,91.24679802381432,5
hpa80-CDT300,49,280.27222222222224,112.47141624186393,5
hpa80-CDT300,50,396.01722222222224,200.0621069694652,5
hpa80-CDT300,51,280.7118650793651,85.10772442796615,5
hpa80-CDT300,52,295.9605555555556,85.69261812951237,5
hpa80-CDT300,53,393.72833333333335,165.95216221346928,5
hpa80-CDT300,54,372.8769444444444,161.75541535241823,5
hpa80-CDT300,55,305.0486111111111,72.56087202159267,5
hpa80-CDT300,56,242.26944444444445,41.7108173146619,5
hpa80-CDT300,57,265.6408333333333,139.58202560056284,5
hpa80-CDT300,58,185.19944444444445,32.12860252654388,5
hpa80-CDT300,59,226.91111111111113,50.772708992086116,5
hpa80-CDT300,60,271.10027777777776,114.52779381417142,5
hpa80-CDT300,61,298.8330555555555,115.73353807292223,5
hpa80-CDT300,62,322.9411111111111,194.5321282792906,5
hpa80-CDT300,63,368.7630555555555,148.84654552970503,5
hpa80-CDT300,64,265.6083333333333,188.0076906302269,5
hpa80-CDT300,65,224.25950000000003,93.84315595716077,5
hpa80-CDT300,66,207.68333333333334,37.72018117535007,5
hpa80-CDT300,67,248.8088888888889,80.63737000521546,5
hpa80-CDT300,68,249.9152777777778,74.71589757929867,5
hpa80-CDT300,69,402.125,135.87577640129356,5
hpa80-CDT300,70,267.31416666666667,65.16583741598465,5
hpa80-CDT300,71,376.7525,195.02310648356513,5
hpa80-CDT300,72,329.5811111111111,112.84265548708318,5
hpa80-CDT300,73,217.4,0.0,1
