Method,DisplayName,Minute,MeanLatency_ms,StdLatency_ms,MeanCumulativeSLOViolationRate_percent,StdCumulativeSLOViolationRate_percent,Runs
queue-CDT120,Queue-CDT120,47,346.6666666666667,5.773502691896254,2.15217391304348,0.3020096519445618,3
queue-CDT120,Queue-CDT120,48,343.3333333333333,5.773502691896254,2.15217391304348,0.3020096519445618,3
queue-CDT120,Queue-CDT120,49,340.0,0.0,2.0821256038647338,0.2218543478880195,3
queue-CDT120,Queue-CDT120,50,340.0,0.0,2.068792270531402,0.2302991731742442,3
queue-CDT120,Queue-CDT120,51,340.0,0.0,2.080808080808083,0.2233671150252081,3
queue-CDT120,Queue-CDT120,52,340.0,0.0,2.052323232323235,0.24808566112450847,3
queue-CDT120,Queue-CDT120,53,340.0,0.0,2.000035650623888,0.16021377284977892,3
queue-CDT120,Queue-CDT120,54,340.0,0.0,1.9994800950683327,0.16042476436342243,3
queue-CDT120,Queue-CDT120,55,340.0,0.0,1.9867023172905525,0.16674295298167663,3
queue-CDT120,Queue-CDT120,56,336.6666666666667,5.773502691896254,1.924603174603175,0.07175849730168792,3
queue-CDT120,Queue-CDT120,57,336.6666666666667,5.773502691896254,1.924603174603175,0.07175849730168792,3
queue-CDT120,Queue-CDT120,58,336.6666666666667,5.773502691896254,1.9257142857142862,0.07159979477795331,3
queue-CDT120,Queue-CDT120,59,333.3333333333333,5.773502691896266,1.9431884057971065,0.06682275363434459,3
queue-CDT120,Queue-CDT120,60,333.3333333333333,5.773502691896266,1.9431884057971065,0.06682275363434459,3
queue-CDT120,Queue-CDT120,61,333.3333333333333,5.773502691896266,1.9576811594202919,0.04352461297321017,3
queue-CDT120,Queue-CDT120,62,333.3333333333333,5.773502691896266,1.9588888888888913,0.04167777629669226,3
queue-CDT120,Queue-CDT120,63,333.3333333333333,5.773502691896266,1.9465432098765465,0.025916223934223746,3
queue-CDT120,Queue-CDT120,64,330.0,0.0,1.920346628679966,0.04404499510644099,3
queue-CDT120,Queue-CDT120,65,330.0,0.0,1.920346628679966,0.04404499510644099,3
queue-CDT120,Queue-CDT120,66,330.0,0.0,1.9180602006688992,0.046191395708801854,3
queue-CDT120,Queue-CDT120,67,330.0,0.0,1.9193209876543236,0.0439854124299186,3
queue-CDT120,Queue-CDT120,68,330.0,0.0,1.9332098765432109,0.025820774415262225,3
queue-CDT120,Queue-CDT120,69,330.0,0.0,1.9600000000000026,0.040000000000001146,3
queue-CDT120,Queue-CDT120,70,330.0,0.0,2.0288888888888947,0.1193190556325223,3
queue-CDT120,Queue-CDT120,71,330.0,0.0,1.9738461538461556,0.022662953634855553,3
queue-CDT300,Queue-CDT300,0,370.0,80.93207028119323,3.270610631604425,1.0025313820591213,5
queue-CDT300,Queue-CDT300,1,300.0,33.91164991562634,2.9418709246330743,0.7252527225804518,5
queue-CDT300,Queue-CDT300,2,358.0,48.68264577855234,3.0196459182083313,0.5344879434176829,5
queue-CDT300,Queue-CDT300,3,546.0,82.03657720797473,6.199706959706964,1.5387527066174478,5
queue-CDT300,Queue-CDT300,4,514.0,68.044103344816,5.554774405161405,1.412696790972479,5
queue-CDT300,Queue-CDT300,5,554.0,83.24662155306966,6.3996839925901705,1.6658166487341761,5
queue-CDT300,Queue-CDT300,6,528.0,85.26429498916883,5.733267651888343,1.5405520160582338,5
queue-CDT300,Queue-CDT300,7,492.0,67.23094525588644,5.3366987850858845,1.3288904839348452,5
queue-CDT300,Queue-CDT300,8,444.0,55.49774770204644,4.620317159121717,0.88699014621651,5
queue-CDT300,Queue-CDT300,9,414.0,50.299105359837164,4.074335863377614,0.5902300507324638,5
queue-CDT300,Queue-CDT300,10,394.0,36.46916505762094,3.8303575324472994,0.47440933829333887,5
queue-CDT300,Queue-CDT300,11,378.0,26.832815729997478,3.612768472906405,0.3830055460689074,5
queue-CDT300,Queue-CDT300,12,372.0,31.144823004794876,3.5547931034482794,0.4679036596571689,5
queue-CDT300,Queue-CDT300,13,362.0,31.144823004794876,3.4172506054665,0.4881749528356379,5
queue-CDT300,Queue-CDT300,14,354.0,24.08318915758459,3.3086263736263755,0.42226962008800595,5
queue-CDT300,Queue-CDT300,15,354.0,25.099800796022265,3.3390484245056955,0.40038118619730595,5
queue-CDT300,Queue-CDT300,16,364.0,30.49590136395381,3.4571863799283187,0.48304883528647374,5
queue-CDT300,Queue-CDT300,17,392.0,16.431676725154986,3.802216748768477,0.24111778332429046,5
queue-CDT300,Queue-CDT300,18,406.0,25.099800796022265,3.9546349206349247,0.26941765067705875,5
queue-CDT300,Queue-CDT300,19,400.0,26.45751311064591,3.8539062886139375,0.32081693968210784,5
queue-CDT300,Queue-CDT300,20,400.0,23.45207879911715,3.8825979537703703,0.290593894664422,5
queue-CDT300,Queue-CDT300,21,392.0,19.235384061671343,3.7886531093427678,0.2301517228805693,5
queue-CDT300,Queue-CDT300,22,386.0,20.736441353327724,3.7054139194139246,0.21918296197335702,5
queue-CDT300,Queue-CDT300,23,380.0,17.32050807568877,3.5900109890109926,0.2217475560762058,5
queue-CDT300,Queue-CDT300,24,378.0,16.431676725154983,3.5802796934865944,0.26853584910276745,5
queue-CDT300,Queue-CDT300,25,378.0,16.431676725154983,3.5682796934865935,0.270997957663784,5
queue-CDT300,Queue-CDT300,26,384.0,19.493588689617926,3.633000000000004,0.3159825944573546,5
queue-CDT300,Queue-CDT300,27,382.0,17.888543819998322,3.634259946949605,0.21875768951399127,5
queue-CDT300,Queue-CDT300,28,382.0,17.888543819998322,3.585439560439563,0.27016021726001427,5
queue-CDT300,Queue-CDT300,29,378.0,16.43167672515499,3.5372857142857184,0.2612423224142849,5
queue-CDT300,Queue-CDT300,30,374.0,13.416407864998739,3.4713763118440832,0.2658258311031413,5
queue-CDT300,Queue-CDT300,31,372.0,17.888543819998322,3.436451410658312,0.282350662476396,5
queue-CDT300,Queue-CDT300,32,370.0,17.320508075688775,3.375268210050821,0.27237921343464455,5
queue-CDT300,Queue-CDT300,33,370.0,17.320508075688775,3.3488612836438962,0.27173863748353283,5
queue-CDT300,Queue-CDT300,34,368.0,17.888543819998322,3.361000000000005,0.29174072917785293,5
queue-CDT300,Queue-CDT300,35,372.0,14.832396974191326,3.360000000000003,0.25531842863373416,5
queue-CDT300,Queue-CDT300,36,368.0,16.43167672515498,3.28843020594966,0.2913100072971604,5
queue-CDT300,Queue-CDT300,37,366.0,16.733200530681508,3.2679281816581622,0.3546575526768462,5
queue-CDT300,Queue-CDT300,38,366.0,16.733200530681508,3.2274599542334115,0.3497958437566588,5
queue-CDT300,Queue-CDT300,39,362.0,14.832396974191326,3.167865105908587,0.35928160019628674,5
queue-CDT300,Queue-CDT300,40,362.0,14.832396974191326,3.179865105908588,0.3738546710452442,5
queue-CDT300,Queue-CDT300,41,360.0,15.811388300841896,3.1074782608695672,0.4015068969267823,5
queue-CDT300,Queue-CDT300,42,360.0,15.811388300841896,3.0865059288537577,0.422601784144742,5
queue-CDT300,Queue-CDT300,43,364.0,16.73320053068151,3.1485244934094037,0.43270984499831827,5
queue-CDT300,Queue-CDT300,44,366.0,19.493588689617926,3.1788388746803076,0.4403045788249434,5
queue-CDT300,Queue-CDT300,45,364.0,20.736441353327717,3.169565217391306,0.4657347793413024,5
queue-CDT300,Queue-CDT300,46,360.0,15.811388300841896,3.1011434192406084,0.4870375821222014,5
queue-CDT300,Queue-CDT300,47,360.0,15.811388300841896,3.076066496163685,0.46530731721922186,5
queue-CDT300,Queue-CDT300,48,360.0,15.811388300841896,3.076066496163685,0.46530731721922186,5
queue-CDT300,Queue-CDT300,49,358.0,16.431676725154986,3.017978260869567,0.5215252142987357,5
queue-CDT300,Queue-CDT300,50,358.0,16.431676725154986,3.0329782608695677,0.5264284038373439,5
queue-CDT300,Queue-CDT300,51,358.0,16.431676725154986,3.006555183946491,0.6161721367820117,5
queue-CDT300,Queue-CDT300,52,356.0,18.165902124584953,2.9915551839464904,0.6111783058523128,5
queue-CDT300,Queue-CDT300,53,356.0,18.165902124584953,2.9915551839464904,0.6111783058523128,5
queue-CDT300,Queue-CDT300,54,356.0,18.165902124584953,2.9748392621870923,0.6450173604817779,5
queue-CDT300,Queue-CDT300,55,356.0,18.165902124584953,2.9594242424242467,0.6360322766440129,5
queue-CDT300,Queue-CDT300,56,354.0,16.733200530681515,2.921858214249522,0.6120520674327722,5
queue-CDT300,Queue-CDT300,57,354.0,16.733200530681515,2.8975907570690196,0.6196516426350824,5
queue-CDT300,Queue-CDT300,58,352.0,19.235384061671343,2.8703180297962927,0.6269779998676481,5
queue-CDT300,Queue-CDT300,59,352.0,19.235384061671343,2.869651363129626,0.6282415920036276,5
queue-CDT300,Queue-CDT300,60,352.0,19.235384061671343,2.8585744400527036,0.6120865252312646,5
queue-CDT300,Queue-CDT300,61,348.0,17.88854381999832,2.8244965179747794,0.6048619762933827,5
queue-CDT300,Queue-CDT300,62,346.0,18.165902124584953,2.7964675324675325,0.5985003353170301,5
queue-CDT300,Queue-CDT300,63,346.0,18.165902124584953,2.778076228119706,0.5942376557915922,5
queue-CDT300,Queue-CDT300,64,346.0,18.165902124584953,2.778076228119706,0.5942376557915922,5
queue-CDT300,Queue-CDT300,65,346.0,18.165902124584953,2.7639892715979686,0.5786842504764392,5
queue-CDT300,Queue-CDT300,66,344.0,16.733200530681515,2.7124308300395295,0.5738369133621997,5
queue-CDT300,Queue-CDT300,67,342.0,13.038404810405295,2.6737628458498053,0.5669970010613883,5
queue-CDT300,Queue-CDT300,68,342.0,13.038404810405295,2.6597628458498046,0.5475831432918202,5
queue-CDT300,Queue-CDT300,69,342.0,13.038404810405295,2.661212121212122,0.5448277122139863,5
queue-CDT300,Queue-CDT300,70,342.0,13.038404810405295,2.6507073018514693,0.5774160422689629,5
queue-CDT300,Queue-CDT300,71,342.0,13.038404810405295,2.632920740586646,0.563494439070735,5
hpa80-CDT120,HPA80-CDT120,0,314.0,15.165750888103098,2.7676698676698708,1.6295224261726429,5
hpa80-CDT120,HPA80-CDT120,1,292.0,14.832396974191326,2.4288510101010097,1.3765555837420307,5
hpa80-CDT120,HPA80-CDT120,2,350.0,31.622776601683793,2.892222222222225,0.789102572781494,5
hpa80-CDT120,HPA80-CDT120,3,454.0,104.78549517943789,4.635780885780887,1.6119642063414625,5
hpa80-CDT120,HPA80-CDT120,4,456.0,26.076809620810597,4.503461538461542,0.43504148615339544,5
hpa80-CDT120,HPA80-CDT120,5,410.0,37.41657386773941,4.026421037762506,0.5716075991577909,5
hpa80-CDT120,HPA80-CDT120,6,394.0,53.19774431308154,3.7102013162988796,0.9294116832086154,5
hpa80-CDT120,HPA80-CDT120,7,400.0,40.00000000000001,4.094407894736845,0.4228790823831014,5
hpa80-CDT120,HPA80-CDT120,8,396.0,73.68853370776216,4.009288097886543,0.8354711179765807,5
hpa80-CDT120,HPA80-CDT120,9,388.0,63.00793600809346,3.9224650349650387,0.7584178992160858,5
hpa80-CDT120,HPA80-CDT120,10,398.0,55.40758070878028,4.101522689195072,0.612609219736409,5
hpa80-CDT120,HPA80-CDT120,11,422.0,94.44575162494077,4.3959119978629975,1.1148952754182542,5
hpa80-CDT120,HPA80-CDT120,12,416.0,84.4393273303382,4.306327006327011,1.00718796372512,5
hpa80-CDT120,HPA80-CDT120,13,406.0,80.8084154033477,4.113314682053972,0.8369289926329979,5
hpa80-CDT120,HPA80-CDT120,14,408.0,76.6159252375118,4.320536130536135,0.7668715162607508,5
hpa80-CDT120,HPA80-CDT120,15,400.0,60.41522986797287,4.238644868644874,0.4814526468848389,5
hpa80-CDT120,HPA80-CDT120,16,424.0,49.295030175464944,4.431556015946263,0.4014246100119332,5
hpa80-CDT120,HPA80-CDT120,17,512.0,61.40032573203501,5.43166666666667,0.9404564494612866,5
hpa80-CDT120,HPA80-CDT120,18,560.0,64.42049363362564,6.147694334650858,1.0339406886959377,5
hpa80-CDT120,HPA80-CDT120,19,586.0,59.413803110051795,6.60196080217118,0.8358430904668698,5
hpa80-CDT120,HPA80-CDT120,20,584.0,50.299105359837164,6.594927536231884,0.7142106585825277,5
hpa80-CDT120,HPA80-CDT120,21,580.0,57.008771254956905,6.507359307359309,0.8551216384951458,5
hpa80-CDT120,HPA80-CDT120,22,572.0,52.153619241621186,6.366982453938979,0.7894150887150172,5
hpa80-CDT120,HPA80-CDT120,23,570.0,45.27692569068708,6.351665076552633,0.6967745909497681,5
hpa80-CDT120,HPA80-CDT120,24,566.0,52.72570530585627,6.253308071239108,0.8920204813277259,5
hpa80-CDT120,HPA80-CDT120,25,576.0,55.94640292279746,6.407027914614123,0.913136232895699,5
hpa80-CDT120,HPA80-CDT120,26,578.0,59.329587896765304,6.425418719211827,0.971617531535298,5
hpa80-CDT120,HPA80-CDT120,27,580.0,57.879184513951124,6.503037766830873,1.003024010298999,5
hpa80-CDT120,HPA80-CDT120,28,586.0,55.49774770204643,6.609892023685129,0.9748162538813162,5
hpa80-CDT120,HPA80-CDT120,29,590.0,48.47679857416329,6.684358974358974,0.8268457526956418,5
hpa80-CDT120,HPA80-CDT120,30,586.0,48.27007354458868,6.61740740740741,0.805327341023684,5
hpa80-CDT120,HPA80-CDT120,31,582.0,47.644516998286385,6.552948717948719,0.7927258045399015,5
hpa80-CDT120,HPA80-CDT120,32,584.0,45.607017003965524,6.592005096352923,0.7239774919758106,5
hpa80-CDT120,HPA80-CDT120,33,580.0,48.98979485566357,6.523359474109098,0.8422755159804081,5
hpa80-CDT120,HPA80-CDT120,34,582.0,43.24349662087931,6.601565101565102,0.7225635811929322,5
hpa80-CDT120,HPA80-CDT120,35,592.0,52.63078946776306,6.734361934361933,0.8458859885458525,5
hpa80-CDT120,HPA80-CDT120,36,596.0,57.271284253105414,6.782862933612561,0.9397619134579283,5
hpa80-CDT120,HPA80-CDT120,37,590.0,61.237243569579455,6.680216956532748,1.041902743943305,5
hpa80-CDT120,HPA80-CDT120,38,584.0,59.83310120660636,6.569827346143138,1.0200116994779969,5
hpa80-CDT120,HPA80-CDT120,39,580.0,60.827625302982206,6.498677248677249,1.087390893486059,5
hpa80-CDT120,HPA80-CDT120,40,576.0,62.289646009589745,6.447354497354499,1.076270332550419,5
hpa80-CDT120,HPA80-CDT120,41,580.0,62.84902544988267,6.504834054834056,1.06719382390826,5
hpa80-CDT120,HPA80-CDT120,42,582.0,54.037024344425184,6.574967938240251,0.9345139946026031,5
hpa80-CDT120,HPA80-CDT120,43,590.0,46.90415759823429,6.706481481481484,0.7800589343216882,5
hpa80-CDT120,HPA80-CDT120,44,590.0,50.990195135927856,6.728492682840512,0.8576759942426422,5
hpa80-CDT120,HPA80-CDT120,45,594.0,49.295030175464944,6.780423280423283,0.8097653053004081,5
hpa80-CDT120,HPA80-CDT120,46,596.0,55.94640292279745,6.7760627622696585,0.9089172438093444,5
hpa80-CDT120,HPA80-CDT120,47,596.0,51.76871642217914,6.790052910052912,0.8685226805618994,5
hpa80-CDT120,HPA80-CDT120,48,594.0,53.19774431308154,6.760052910052911,0.8877418627643943,5
hpa80-CDT120,HPA80-CDT120,49,592.0,54.954526656136345,6.708971307996796,0.8903727768087545,5
hpa80-CDT120,HPA80-CDT120,50,590.0,52.440442408507586,6.6745341614906835,0.8527309320275847,5
hpa80-CDT120,HPA80-CDT120,51,590.0,48.4767985741633,6.690439560439563,0.7994784557645898,5
hpa80-CDT120,HPA80-CDT120,52,588.0,47.64451699828637,6.666137566137567,0.79787598851858,5
hpa80-CDT120,HPA80-CDT120,53,588.0,47.64451699828637,6.666137566137567,0.79787598851858,5
hpa80-CDT120,HPA80-CDT120,54,590.0,44.721359549995796,6.70767195767196,0.7262254114051263,5
hpa80-CDT120,HPA80-CDT120,55,584.0,47.22287581247038,6.6136876006441225,0.8023050275882839,5
hpa80-CDT120,HPA80-CDT120,56,582.0,46.58325879540846,6.57227530923183,0.7736424541433276,5
hpa80-CDT120,HPA80-CDT120,57,578.0,42.07136793592525,6.509188034188034,0.7310486108126935,5
hpa80-CDT120,HPA80-CDT120,58,578.0,42.07136793592525,6.504426129426129,0.739296688292407,5
hpa80-CDT120,HPA80-CDT120,59,578.0,42.07136793592525,6.497814584771106,0.7170352974186847,5
hpa80-CDT120,HPA80-CDT120,60,578.0,42.07136793592525,6.513484100440621,0.7324552361842492,5
hpa80-CDT120,HPA80-CDT120,61,578.0,40.8656334834051,6.513484100440623,0.7086586767983976,5
hpa80-CDT120,HPA80-CDT120,62,576.0,44.497190922573985,6.452576489533013,0.7782154669754716,5
hpa80-CDT120,HPA80-CDT120,63,574.0,42.77849927241486,6.429784466740989,0.7582309010158024,5
hpa80-CDT120,HPA80-CDT120,64,574.0,42.77849927241486,6.407498982498983,0.7547885081765969,5
hpa80-CDT120,HPA80-CDT120,65,574.0,42.77849927241486,6.407498982498983,0.7547885081765969,5
hpa80-CDT120,HPA80-CDT120,66,568.0,37.682887362833554,6.336282051282052,0.695579519429734,5
hpa80-CDT120,HPA80-CDT120,67,566.0,36.46916505762095,6.310641025641027,0.6825977423369677,5
hpa80-CDT120,HPA80-CDT120,68,568.0,38.34057902536163,6.335256410256409,0.706458535276084,5
hpa80-CDT120,HPA80-CDT120,69,572.0,36.33180424916989,6.404312169312172,0.6361330713196167,5
hpa80-CDT120,HPA80-CDT120,70,578.0,38.98717737923585,6.507631257631258,0.67800655591733,5
hpa80-CDT120,HPA80-CDT120,71,580.0,35.35533905932736,6.5487567987567985,0.6017499811732138,5
hpa80-CDT300,HPA80-CDT300,0,368.0,38.34057902536163,2.2172867380544403,1.9682234796361755,5
hpa80-CDT300,HPA80-CDT300,1,308.0,19.235384061671343,1.4722646522970573,1.3337326270475982,5
hpa80-CDT300,HPA80-CDT300,2,360.0,33.166247903554,2.503175716289323,0.7581752247131214,5
hpa80-CDT300,HPA80-CDT300,3,418.0,43.243496620879306,3.8941707779886174,0.8287170658740288,5
hpa80-CDT300,HPA80-CDT300,4,428.0,58.05170109479997,4.172857142857145,0.862578005937164,5
hpa80-CDT300,HPA80-CDT300,5,420.0,24.494897427831784,4.2093178893178935,0.3285633576181667,5
hpa80-CDT300,HPA80-CDT300,6,404.0,26.0768096208106,4.059445277361324,0.4298919542523404,5
hpa80-CDT300,HPA80-CDT300,7,416.0,57.27128425310541,4.230032430945214,0.6463014019990915,5
hpa80-CDT300,HPA80-CDT300,8,438.0,84.08329203831164,4.577310188827699,1.0983582708732584,5
hpa80-CDT300,HPA80-CDT300,9,420.0,38.07886552931954,4.346886446886451,0.36125965910651137,5
hpa80-CDT300,HPA80-CDT300,10,402.0,22.803508501982755,4.2222262263254295,0.27906727626297423,5
hpa80-CDT300,HPA80-CDT300,11,402.0,48.16637831516918,4.240672173440272,0.41738985613872903,5
hpa80-CDT300,HPA80-CDT300,12,438.0,53.5723809439155,4.531451722543984,0.4384984353251627,5
hpa80-CDT300,HPA80-CDT300,13,442.0,54.037024344425184,4.555404206867626,0.4464226405440565,5
hpa80-CDT300,HPA80-CDT300,14,450.0,57.0087712549569,4.71545599151644,0.5962224195551329,5
hpa80-CDT300,HPA80-CDT300,15,470.0,53.38539126015655,4.8589036821302285,0.548568003228387,5
hpa80-CDT300,HPA80-CDT300,16,478.0,42.661458015403085,4.959379157427944,0.472312586956499,5
hpa80-CDT300,HPA80-CDT300,17,550.0,28.28427124746189,6.040476190476194,0.5298729150678022,5
hpa80-CDT300,HPA80-CDT300,18,564.0,28.80972058177586,6.288014014970537,0.5213106431423639,5
hpa80-CDT300,HPA80-CDT300,19,578.0,56.302753041036986,6.471462675255782,0.9484227807186733,5
hpa80-CDT300,HPA80-CDT300,20,580.0,54.31390245600108,6.479885057471266,0.927030377984973,5
hpa80-CDT300,HPA80-CDT300,21,582.0,56.302753041036986,6.550145104492936,1.0007997982736236,5
hpa80-CDT300,HPA80-CDT300,22,574.0,57.706152185014034,6.43968013468014,0.9865435562289151,5
hpa80-CDT300,HPA80-CDT300,23,566.0,52.24940191045253,6.257513227513229,0.919496110409255,5
hpa80-CDT300,HPA80-CDT300,24,568.0,55.40758070878027,6.320199908492592,0.9496406668686864,5
hpa80-CDT300,HPA80-CDT300,25,568.0,49.193495504995376,6.3213306982872215,0.7890131759774847,5
hpa80-CDT300,HPA80-CDT300,26,578.0,31.144823004794873,6.556677018633539,0.47992246237698954,5
hpa80-CDT300,HPA80-CDT300,27,614.0,34.351128074635334,7.0807073386383745,0.4441334157994248,5
hpa80-CDT300,HPA80-CDT300,28,616.0,36.46916505762094,7.113333333333339,0.45558265502052875,5
hpa80-CDT300,HPA80-CDT300,29,608.0,39.6232255123179,6.9877586206896565,0.5263845309862532,5
hpa80-CDT300,HPA80-CDT300,30,606.0,36.46916505762094,6.954425287356325,0.4754582626467767,5
hpa80-CDT300,HPA80-CDT300,31,606.0,38.47076812334269,6.937374005305041,0.5315147731171274,5
hpa80-CDT300,HPA80-CDT300,32,598.0,28.63564212655271,6.83146267525578,0.4077576318511606,5
hpa80-CDT300,HPA80-CDT300,33,600.0,27.38612787525831,6.8736263736263705,0.4137557822694791,5
hpa80-CDT300,HPA80-CDT300,34,606.0,34.351128074635334,6.957156037365932,0.4731822463875838,5
hpa80-CDT300,HPA80-CDT300,35,606.0,24.08318915758459,6.97594543387647,0.3141086375495783,5
hpa80-CDT300,HPA80-CDT300,36,612.0,25.88435821108956,7.0562637362637375,0.3293216104373881,5
hpa80-CDT300,HPA80-CDT300,37,606.0,20.73644135332772,6.994781412712451,0.2541542179813062,5
hpa80-CDT300,HPA80-CDT300,38,600.0,12.247448713915892,6.88971102971103,0.1580665359049219,5
hpa80-CDT300,HPA80-CDT300,39,596.0,8.944271909999156,6.844330484330486,0.13331759592517567,5
hpa80-CDT300,HPA80-CDT300,40,588.0,14.832396974191317,6.725227920227923,0.21780797040023803,5
hpa80-CDT300,HPA80-CDT300,41,584.0,23.021728866442682,6.636391941391942,0.3345676488843716,5
hpa80-CDT300,HPA80-CDT300,42,584.0,31.304951684997064,6.632690577788031,0.45104003719163577,5
hpa80-CDT300,HPA80-CDT300,43,590.0,42.42640687119285,6.709010989010993,0.638782711297156,5
hpa80-CDT300,HPA80-CDT300,44,590.0,40.0,6.721686359617394,0.6411866063731191,5
hpa80-CDT300,HPA80-CDT300,45,590.0,44.721359549995796,6.703352841283876,0.7368213023571454,5
hpa80-CDT300,HPA80-CDT300,46,586.0,47.74934554525328,6.621989389920424,0.8202284659356066,5
hpa80-CDT300,HPA80-CDT300,47,590.0,48.47679857416329,6.684781412712448,0.8342960873513899,5
hpa80-CDT300,HPA80-CDT300,48,584.0,51.76871642217914,6.571989389920425,0.9256205540452996,5
hpa80-CDT300,HPA80-CDT300,49,580.0,55.22680508593631,6.519891487822522,0.9400109327897136,5
hpa80-CDT300,HPA80-CDT300,50,574.0,56.83308895353129,6.459448884448884,0.9458056770990737,5
